timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/23 22:01:51.113, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 12.90 W, 33
2026/09/23 22:01:56.117, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.21 W, 33
2026/09/23 22:02:01.130, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.16 W, 33
2026/09/23 22:02:06.135, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.18 W, 33
2026/09/23 22:02:11.136, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.24 W, 33
2026/09/23 22:02:16.151, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.10 W, 33
2026/09/23 22:02:21.162, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 12.97 W, 33
2026/09/23 22:02:26.178, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 12.97 W, 33
2026/09/23 22:02:31.181, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.28 W, 33
2026/09/23 22:02:36.187, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 12.88 W, 33
2026/09/23 22:02:41.191, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.29 W, 33
2026/09/23 22:02:46.205, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.24 W, 33
2026/09/23 22:02:51.214, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.01 W, 33
2026/09/23 22:02:56.218, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.17 W, 33
2026/09/23 22:03:01.231, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.21 W, 33
2026/09/23 22:03:06.239, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.09 W, 33
2026/09/23 22:03:11.246, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.21 W, 33
2026/09/23 22:03:16.255, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 13.09 W, 33
2026/09/23 22:03:21.262, NVIDIA GeForce RTX 5090, 32607 MiB, 30452 MiB, 1736 MiB, 0 %, 61.17 W, 35
2026/09/23 22:03:26.271, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 166.53 W, 43
2026/09/23 22:03:31.273, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 167.29 W, 44
2026/09/23 22:03:36.279, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 172.35 W, 44
2026/09/23 22:03:41.285, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 172.59 W, 45
2026/09/23 22:03:46.300, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 167.95 W, 46
2026/09/23 22:03:51.309, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 172.74 W, 46
2026/09/23 22:03:56.316, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 187.62 W, 46
2026/09/23 22:04:01.333, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 203.23 W, 46
2026/09/23 22:04:06.348, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 210.40 W, 47
2026/09/23 22:04:11.364, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 99 %, 209.93 W, 47
2026/09/23 22:04:16.378, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 98 %, 203.51 W, 54
2026/09/23 22:04:21.383, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 99 %, 179.04 W, 51
2026/09/23 22:04:26.392, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 99 %, 175.15 W, 50
2026/09/23 22:04:31.400, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 165.93 W, 45
2026/09/23 22:04:36.408, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 165.92 W, 45
2026/09/23 22:04:41.418, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 169.88 W, 45
2026/09/23 22:04:46.426, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 165.17 W, 45
2026/09/23 22:04:51.441, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 166.38 W, 45
2026/09/23 22:04:56.442, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 169.92 W, 45
2026/09/23 22:05:01.445, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 166.56 W, 45
2026/09/23 22:05:06.453, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 165.92 W, 45
2026/09/23 22:05:11.457, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 194.78 W, 47
2026/09/23 22:05:16.468, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 193.17 W, 47
2026/09/23 22:05:21.474, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 192.50 W, 46
2026/09/23 22:05:26.484, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 193.26 W, 47
2026/09/23 22:05:31.492, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 191.29 W, 47
2026/09/23 22:05:36.497, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 190.81 W, 47
2026/09/23 22:05:41.508, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 157.44 W, 45
2026/09/23 22:05:46.514, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 151.52 W, 45
2026/09/23 22:05:51.522, NVIDIA GeForce RTX 5090, 32607 MiB, 30746 MiB, 1442 MiB, 100 %, 200.44 W, 48
2026/09/23 22:05:56.529, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 163.20 W, 46
2026/09/23 22:06:01.536, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 163.19 W, 46
2026/09/23 22:06:06.539, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 206.29 W, 48
2026/09/23 22:06:11.553, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 97 %, 206.13 W, 52
2026/09/23 22:06:16.564, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 175.36 W, 48
2026/09/23 22:06:21.573, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 173.45 W, 48
2026/09/23 22:06:26.578, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.92 W, 48
2026/09/23 22:06:31.582, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 36.60 W, 38
2026/09/23 22:06:36.598, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 18.12 W, 37
2026/09/23 22:06:41.613, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.27 W, 36
2026/09/23 22:06:46.626, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.61 W, 36
2026/09/23 22:06:51.635, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.19 W, 36
2026/09/23 22:06:56.640, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.31 W, 36
2026/09/23 22:07:01.646, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.35 W, 35
2026/09/23 22:07:06.660, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.14 W, 35
2026/09/23 22:07:11.661, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.43 W, 35
2026/09/23 22:07:16.676, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.67 W, 45
2026/09/23 22:07:21.684, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 195.67 W, 47
2026/09/23 22:07:26.689, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.73 W, 47
2026/09/23 22:07:31.703, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 191.96 W, 47
2026/09/23 22:07:36.707, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.17 W, 48
2026/09/23 22:07:41.719, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.90 W, 47
2026/09/23 22:07:46.732, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 192.34 W, 47
2026/09/23 22:07:51.745, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.27 W, 47
2026/09/23 22:07:56.758, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 193.30 W, 49
2026/09/23 22:08:01.762, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.17 W, 48
2026/09/23 22:08:06.770, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.39 W, 48
2026/09/23 22:08:11.784, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.55 W, 47
2026/09/23 22:08:16.796, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.25 W, 47
2026/09/23 22:08:21.810, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.54 W, 47
2026/09/23 22:08:26.820, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.16 W, 47
2026/09/23 22:08:31.828, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 191.77 W, 47
2026/09/23 22:08:36.833, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 192.02 W, 47
2026/09/23 22:08:41.836, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.68 W, 48
2026/09/23 22:08:46.846, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.89 W, 48
2026/09/23 22:08:51.855, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 191.85 W, 47
2026/09/23 22:08:56.863, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.76 W, 47
2026/09/23 22:09:01.875, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.31 W, 48
2026/09/23 22:09:06.879, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 192.16 W, 49
2026/09/23 22:09:11.886, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 193.30 W, 48
2026/09/23 22:09:16.891, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.66 W, 48
2026/09/23 22:09:21.902, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 192.73 W, 48
2026/09/23 22:09:26.910, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.20 W, 49
2026/09/23 22:09:31.923, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.19 W, 49
2026/09/23 22:09:36.937, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.20 W, 48
2026/09/23 22:09:41.940, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.23 W, 48
2026/09/23 22:09:46.950, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 192.81 W, 48
2026/09/23 22:09:51.962, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 192.20 W, 49
2026/09/23 22:09:56.967, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.24 W, 49
2026/09/23 22:10:01.969, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.68 W, 50
2026/09/23 22:10:06.982, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.90 W, 48
2026/09/23 22:10:11.990, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.69 W, 49
2026/09/23 22:10:17.003, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 198.28 W, 50
2026/09/23 22:10:22.017, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.10 W, 48
2026/09/23 22:10:27.019, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.06 W, 48
2026/09/23 22:10:32.034, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.15 W, 49
2026/09/23 22:10:37.036, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.45 W, 48
2026/09/23 22:10:42.046, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.48 W, 49
2026/09/23 22:10:47.047, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.96 W, 50
2026/09/23 22:10:52.062, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 199.04 W, 49
2026/09/23 22:10:57.077, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 36.77 W, 40
2026/09/23 22:11:02.081, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 15.91 W, 38
2026/09/23 22:11:07.091, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 16.04 W, 37
2026/09/23 22:11:12.095, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.73 W, 37
2026/09/23 22:11:17.097, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.48 W, 37
2026/09/23 22:11:22.107, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.41 W, 36
2026/09/23 22:11:27.114, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.63 W, 36
2026/09/23 22:11:32.128, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.74 W, 36
2026/09/23 22:11:37.130, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.58 W, 36
2026/09/23 22:11:42.145, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.69 W, 36
2026/09/23 22:11:47.149, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.55 W, 36
2026/09/23 22:11:52.163, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.37 W, 35
2026/09/23 22:11:57.178, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 0 %, 14.62 W, 35
2026/09/23 22:12:02.183, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 197.69 W, 47
2026/09/23 22:12:07.190, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.91 W, 47
2026/09/23 22:12:12.206, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.46 W, 47
2026/09/23 22:12:17.213, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.52 W, 47
2026/09/23 22:12:22.227, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.39 W, 48
2026/09/23 22:12:27.229, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.89 W, 48
2026/09/23 22:12:32.234, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.74 W, 48
2026/09/23 22:12:37.247, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.74 W, 47
2026/09/23 22:12:42.260, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.16 W, 47
2026/09/23 22:12:47.264, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.49 W, 47
2026/09/23 22:12:52.264, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.50 W, 47
2026/09/23 22:12:57.268, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.00 W, 47
2026/09/23 22:13:02.270, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.18 W, 47
2026/09/23 22:13:07.271, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.90 W, 48
2026/09/23 22:13:12.285, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.24 W, 47
2026/09/23 22:13:17.291, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.76 W, 48
2026/09/23 22:13:22.306, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 197.76 W, 47
2026/09/23 22:13:27.308, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.38 W, 49
2026/09/23 22:13:32.324, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.93 W, 48
2026/09/23 22:13:37.335, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.82 W, 48
2026/09/23 22:13:42.342, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 198.47 W, 47
2026/09/23 22:13:47.357, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 194.17 W, 48
2026/09/23 22:13:52.367, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.68 W, 48
2026/09/23 22:13:57.378, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.47 W, 48
2026/09/23 22:14:02.389, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.91 W, 48
2026/09/23 22:14:07.399, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.78 W, 48
2026/09/23 22:14:12.412, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.24 W, 48
2026/09/23 22:14:17.426, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.39 W, 48
2026/09/23 22:14:22.436, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.96 W, 48
2026/09/23 22:14:27.438, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.34 W, 48
2026/09/23 22:14:32.443, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.44 W, 48
2026/09/23 22:14:37.449, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.30 W, 49
2026/09/23 22:14:42.457, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.79 W, 49
2026/09/23 22:14:47.473, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.08 W, 48
2026/09/23 22:14:52.484, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.39 W, 49
2026/09/23 22:14:57.493, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.14 W, 49
2026/09/23 22:15:02.502, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.96 W, 49
2026/09/23 22:15:07.511, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.29 W, 49
2026/09/23 22:15:12.522, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.03 W, 48
2026/09/23 22:15:17.533, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 192.57 W, 49
2026/09/23 22:15:22.535, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.40 W, 48
2026/09/23 22:15:27.550, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.07 W, 49
2026/09/23 22:15:32.556, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.75 W, 49
2026/09/23 22:15:37.560, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.52 W, 48
2026/09/23 22:15:42.574, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 199.37 W, 50
2026/09/23 22:15:47.588, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.35 W, 49
2026/09/23 22:15:52.598, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.49 W, 49
2026/09/23 22:15:57.605, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 198.52 W, 50
2026/09/23 22:16:02.619, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.36 W, 49
2026/09/23 22:16:07.626, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.40 W, 49
2026/09/23 22:16:12.633, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.16 W, 49
2026/09/23 22:16:17.643, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.29 W, 49
2026/09/23 22:16:22.651, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.43 W, 49
2026/09/23 22:16:27.659, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.07 W, 50
2026/09/23 22:16:32.663, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.67 W, 49
2026/09/23 22:16:37.679, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.48 W, 49
2026/09/23 22:16:42.686, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.36 W, 49
2026/09/23 22:16:47.702, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 199.00 W, 49
2026/09/23 22:16:52.716, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 198.57 W, 49
2026/09/23 22:16:57.726, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.49 W, 50
2026/09/23 22:17:02.731, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.68 W, 50
2026/09/23 22:17:07.742, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.02 W, 49
2026/09/23 22:17:12.742, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.97 W, 50
2026/09/23 22:17:17.757, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.20 W, 49
2026/09/23 22:17:22.765, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 193.81 W, 49
2026/09/23 22:17:27.775, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.68 W, 50
2026/09/23 22:17:32.784, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 99 %, 197.32 W, 49
2026/09/23 22:17:37.788, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 195.63 W, 49
2026/09/23 22:17:42.795, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 194.44 W, 49
2026/09/23 22:17:47.804, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.35 W, 49
2026/09/23 22:17:52.810, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 196.79 W, 50
2026/09/23 22:17:57.826, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 197.81 W, 49
2026/09/23 22:18:02.840, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 199.16 W, 49
2026/09/23 22:18:07.844, NVIDIA GeForce RTX 5090, 32607 MiB, 30748 MiB, 1440 MiB, 100 %, 199.84 W, 50
